0,1,2,3,4,5,6,7,8,9
2.5435712e-26,6.3511286e-23,3.6307905e-25,1.0,4.2703946e-22,3.1817828e-27,5.368835e-22,8.9179067e-29,5.668281e-23,1.4058427e-23
2.6526197e-09,5.8311156e-09,6.560365e-09,0.9999683,7.16928e-08,1.4610893e-10,3.1661744e-05,3.9196486e-11,1.3619532e-09,2.035996e-09
1.0,1.7332867e-09,7.477315e-14,1.6368674e-08,2.4457578e-09,3.1166138e-08,4.2661155e-13,2.1489657e-10,1.9662254e-10,4.323999e-10
1.2964144e-10,5.1180844e-11,7.5112963e-13,4.293978e-09,9.713703e-13,3.695764e-09,3.7225387e-14,9.405324e-11,1.0,8.3139697e-11
1.3143816e-20,7.7603153e-22,3.6008662e-21,1.0388789e-17,4.3291917e-24,8.266491e-21,2.8925519e-27,8.3233124e-23,1.0,2.0137501e-19
5.491509e-11,1.7711372e-09,7.541791e-08,5.7776514e-08,0.99999976,5.057298e-11,7.1082966e-09,2.6434501e-09,1.6729758e-12,3.4978302e-09
3.174397e-09,8.358761e-10,3.649476e-08,0.0040414343,3.1090703e-09,1.4743998e-09,3.3179726e-11,6.620335e-11,0.9959584,9.782611e-08
6.644662e-05,0.9764237,1.5259886e-05,0.01604069,0.0025509745,0.0006833139,0.00015903608,7.725826e-05,0.0028583638,0.0011250121
1.2701027e-11,7.224335e-15,6.0348128e-18,4.5636387e-14,1.6524307e-14,1.0,4.3798464e-13,5.58558e-11,1.4024493e-12,3.9573122e-14
0.00068317144,3.5186708e-06,3.489669e-07,1.190686e-05,7.009121e-06,0.99918324,7.9706315e-06,2.506618e-05,3.7050975e-06,7.409609e-05
0.00018190722,0.99914014,4.4828099e-07,0.000225875,0.00020380007,5.0217786e-05,0.00010303431,3.91566e-05,2.8246886e-05,2.716417e-05
3.0526795e-16,1.7046054e-21,4.5064507e-27,1.5405642e-21,2.2315224e-24,1.0,8.945995e-19,7.6144565e-22,1.3645824e-22,4.2595653e-19
5.2550098e-09,2.042505e-08,2.8413316e-07,0.9998275,5.986083e-08,4.572709e-09,0.00017210629,3.7955658e-10,1.6986919e-08,4.9206816e-09
6.272855e-06,9.859532e-05,7.2815396e-06,1.3853534e-05,2.0676163e-05,0.026650395,1.919641e-06,7.0430274e-06,2.2898435e-05,0.97317106
1.6574741e-15,2.1577323e-12,4.746125e-09,3.2639127e-14,4.3179324e-14,5.2952235e-15,1.07211865e-16,2.6506967e-16,2.1752418e-11,1.0
5.492938e-09,5.111712e-07,2.0834519e-10,6.588836e-07,5.0667527e-06,1.7602514e-06,2.54683e-09,0.9999919,2.0132612e-08,1.3377348e-10
2.3764226e-31,1.6830857e-32,3.6429158e-25,9.593951e-27,1.146266e-36,2.5635506e-33,0.0,7.42865e-38,1.0,9.55613e-23
8.6334085e-06,0.0017902765,0.56401634,0.0015407499,0.009116505,8.4005325e-05,6.373284e-05,1.9788753e-05,0.002235249,0.42112467
2.571892e-09,4.320644e-09,1.616732e-12,2.9493481e-08,1.1485841e-08,1.9537843e-05,1.298641e-10,0.99998045,5.265185e-09,2.541816e-10
1.6069736e-08,0.99977976,4.274964e-10,4.2909127e-05,1.48166e-07,2.9324435e-06,1.297493e-08,3.1766607e-09,2.0965874e-07,0.00017402346
0.0,0.0,0.0,1.0763256e-34,0.0,0.0,0.0,0.0,1.0,5.703179e-38
5.572874e-11,2.1647502e-14,5.211831e-17,1.5628831e-13,1.1313248e-13,1.0,6.909785e-13,1.4006143e-10,2.2503093e-11,5.8839104e-13
1.3893074e-09,3.0551917e-08,6.529603e-07,1.6481899e-08,0.9999945,4.458379e-08,4.4215376e-06,1.6429107e-08,4.742841e-09,1.7736095e-07
0.029462026,0.000549072,0.0027595125,0.95857406,0.0027196335,0.00022306437,0.0014822753,4.8567465e-05,0.0012319267,0.0029499882
1.4045147e-10,1.4019513e-09,1.9538162e-15,3.2209029e-09,8.118508e-12,1.0,1.3071263e-09,3.016655e-08,2.3701095e-11,1.819392e-09
0.9999958,3.2485543e-09,2.8652554e-08,1.718696e-07,4.996965e-08,3.932767e-06,3.0585874e-09,1.3348891e-08,1.2904962e-09,3.764964e-08
1.2308605e-16,4.4272816e-14,3.950809e-15,2.3843344e-10,1.622129e-12,3.396327e-11,1.0,5.1432746e-18,4.3085634e-17,1.0268539e-17
3.788283e-12,4.391343e-12,0.9999927,1.515896e-07,1.2184963e-10,3.458992e-14,2.4112472e-12,3.3208805e-15,8.3286196e-08,7.080221e-06
1.13630065e-08,6.889964e-12,0.99999726,2.5836607e-06,6.2314837e-10,8.267957e-12,5.237816e-10,5.8393747e-13,7.3308755e-08,4.083898e-08
5.8204005e-06,3.663758e-07,0.9981806,9.388434e-06,5.1416486e-05,5.9270576e-08,3.1509708e-07,4.1145835e-08,0.00021577197,0.0015361053
0.99997604,3.729305e-08,1.8204958e-07,1.2788978e-05,5.7673087e-06,1.0345551e-06,8.458925e-08,8.015046e-08,7.814186e-09,3.988377e-06
0.000121299054,1.1191257e-05,1.0846202e-07,2.4891287e-05,0.00015050301,8.904698e-06,1.5800875e-07,0.9996791,3.0709825e-07,3.553351e-06
3.0611907e-06,4.6662403e-06,0.0016264189,1.9958034e-06,7.184796e-07,1.1158039e-06,1.11262615e-07,4.9157496e-08,3.399883e-05,0.9983278
2.331959e-18,4.372519e-20,6.6767764e-16,3.770291e-15,7.447494e-22,9.21984e-18,1.3422478e-23,2.26512e-21,1.0,6.646594e-14
2.4317018e-08,1.3158613e-09,8.284206e-12,8.139621e-09,2.6665412e-10,0.9999999,5.191654e-08,1.83094e-08,1.4977825e-08,2.4970326e-09
2.4253013e-11,1.9018726e-08,2.8592904e-05,1.5240808e-09,2.9105238e-10,1.4007556e-10,3.885057e-11,3.5400374e-11,2.2201102e-07,0.99997115
8.060545e-18,2.1577343e-14,3.645683e-17,1.0,7.943469e-14,6.1699638e-18,1.9728361e-11,5.4363344e-20,6.168655e-15,6.4409624e-16
1.1380107e-11,9.8252286e-08,7.034529e-10,0.9999958,7.860851e-08,7.080076e-11,3.9336296e-06,2.2141733e-12,2.5409206e-09,5.103816e-09
0.00011266401,0.00011647016,0.00037558575,0.08543136,7.5346376e-05,0.00016099606,2.4339082e-05,2.5104551e-05,0.91232276,0.0013553776
3.681898e-06,3.9223684e-07,0.99950135,0.00012116859,3.5789777e-05,8.142988e-08,9.003505e-07,5.211127e-07,0.0002204981,0.00011560907
1.7648583e-05,2.5748695e-05,0.53782684,0.10247928,4.3930377e-06,2.8395599e-08,1.1166477e-06,8.3784435e-08,5.3660846e-05,0.3595912
2.2518046e-07,6.600518e-08,4.5881032e-07,5.634107e-07,0.99999654,3.0455993e-07,1.4727345e-07,1.5952976e-06,2.9834324e-09,1.7019721e-07
7.914407e-11,3.4617526e-07,2.0068474e-07,7.4195877e-10,2.26202e-08,4.3101783e-10,1.736033e-11,2.4239508e-10,1.9387936e-07,0.99999917
1.2112511e-08,1.7422117e-10,0.99999225,1.7893656e-06,7.710512e-09,3.6819624e-11,7.646769e-10,1.7870938e-12,3.9382326e-06,2.021319e-06
1.049629e-07,2.8112995e-06,7.890415e-07,2.8762113e-06,4.2462993e-08,3.0152054e-07,5.0740045e-10,4.7166666e-09,0.0002739281,0.9997191
2.28185e-08,9.155499e-08,1.1734497e-11,1.0580485e-08,4.1592767e-07,1.5123092e-09,5.372683e-11,0.9999994,1.2947863e-08,2.1312907e-09
1.6084048e-06,1.3451917e-08,7.280993e-11,2.1992052e-07,1.0139829e-09,0.9999975,2.6065152e-07,3.3799822e-07,2.3829703e-09,6.0390254e-10
1.0,3.936773e-15,2.067365e-18,1.4474293e-15,5.070079e-14,6.14854e-13,1.1981245e-19,7.8976634e-14,1.149382e-16,2.326233e-14
3.7426388e-13,3.3435205e-10,6.973478e-11,7.362679e-11,1.0,3.606425e-11,4.2125134e-10,4.9956567e-10,2.6903794e-13,9.868113e-11
3.2461373e-18,1.9973733e-16,5.0790557e-16,7.8521403e-17,1.0,2.2071407e-16,8.705539e-15,3.7038748e-15,8.206546e-20,1.483281e-15
2.2358967e-10,1.9360622e-11,7.4729005e-09,2.3968622e-12,8.183848e-13,9.050487e-10,5.98058e-14,9.683066e-14,1.5625369e-10,1.0
4.1721655e-08,4.4013824e-09,0.9990326,0.00034443472,4.4639074e-07,2.6218455e-10,3.7604964e-09,6.129548e-11,0.0006173952,5.1153993e-06
1.8098877e-09,4.4752403e-11,4.270868e-14,1.8059143e-10,6.022921e-11,1.0,2.4776907e-09,4.4345025e-09,5.5267957e-11,6.62414e-11
0.00022701378,3.3740187e-06,1.7076867e-05,1.008509e-05,1.2516068e-06,0.9996007,5.936269e-05,2.5036186e-06,6.803516e-06,7.1846946e-05
2.8525127e-12,7.3779777e-10,9.948639e-15,1.519474e-10,5.9182854e-09,4.033346e-11,3.2372156e-14,1.0,7.111159e-13,1.9486479e-14
6.7333383e-18,0.99999857,3.756161e-22,1.0584444e-06,3.5443236e-07,8.743781e-12,4.9481784e-13,3.5734192e-13,6.1952066e-13,4.8911623e-14
0.9383579,0.00030426343,3.543274e-06,0.00016336293,0.00034487696,0.05785445,2.9397393e-06,1.7433009e-05,7.8138777e-07,0.0029504658
1.3643267e-23,6.404551e-32,0.0,2.4473275e-30,3.6985503e-31,1.0,8.6138985e-31,9.6325567e-29,4.011956e-29,4.4409855e-28
4.9983175e-08,7.0459985e-09,0.99995553,3.8062583e-07,1.42749865e-08,3.642448e-10,4.333444e-09,1.3224565e-11,9.2430895e-08,4.387211e-05
2.8760427e-08,1.6540423e-10,1.0602677e-11,4.5658946e-10,5.4209005e-11,1.0,2.315289e-08,7.858431e-10,1.5159106e-10,1.865236e-09
1.923124e-08,1.4662565e-08,1.2319661e-07,0.9999995,1.9460556e-07,8.2826157e-10,7.487068e-08,1.3946563e-09,1.013116e-07,2.0300348e-08
1.0,4.271084e-12,3.856522e-15,8.2925973e-13,1.4287688e-12,1.3383199e-10,3.976223e-16,1.8707377e-12,4.2159955e-13,1.3672736e-11
4.7045906e-10,9.694488e-06,9.28359e-06,3.414916e-08,3.5666986e-08,7.264562e-10,4.973767e-11,4.9208117e-11,6.3762535e-08,0.9999808
1.2682739e-11,1.2105232e-11,1.4315568e-10,8.2505306e-07,2.7561962e-09,9.655032e-09,0.99999917,7.393621e-14,8.4040343e-13,1.3334932e-13
3.1501513e-06,0.99965596,1.16563035e-08,1.635065e-05,1.3544085e-06,4.7038925e-06,6.0467764e-06,0.00022372114,3.0531336e-07,8.829793e-05
2.6043223e-08,5.105602e-07,9.648546e-07,7.117563e-10,1.9084945e-08,1.3664437e-09,1.5806516e-10,5.2187454e-10,7.889737e-09,0.99999845
0.004193285,0.0013920427,0.00010276538,0.97647595,0.01016049,0.0006799613,0.0041049896,5.1904968e-05,0.0009178585,0.0019208101
4.464976e-33,5.862981e-29,1.4473793e-38,4.479565e-32,1.0,4.6048368e-30,5.7023946e-31,2.332946e-26,0.0,9.8305964e-30
5.659939e-06,8.941281e-06,0.022169687,0.9753591,0.00015933333,2.1233393e-06,6.444775e-05,1.0097358e-06,0.002151122,7.859819e-05
1.2438994e-06,1.9344827e-05,0.9406054,0.055359036,0.00039242866,2.6508114e-06,6.218264e-06,8.259048e-07,0.0016446374,0.0019682758
9.944278e-37,0.0,4.3705155e-36,9.1467487e-29,0.0,5.62087e-37,0.0,0.0,1.0,8.6182655e-32
1.0,5.022951e-11,2.723829e-12,3.112175e-09,2.3274151e-09,6.1447656e-09,1.2743023e-12,5.6072436e-09,1.0617045e-11,8.58837e-09
5.6080406e-08,0.99999094,3.9996682e-12,4.3001457e-08,2.506488e-08,3.5331693e-09,1.6331073e-08,8.93684e-06,1.0205407e-08,8.660177e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.2593159e-14,9.048979e-15,3.983317e-14,3.1388007e-15,1.0,1.1702306e-13,5.9199702e-12,8.4911726e-14,2.4920472e-16,2.409141e-12
7.9613816e-10,2.5953751e-08,2.660902e-13,8.133615e-09,3.974114e-09,0.99999976,8.705299e-09,9.4701576e-08,5.4069953e-09,8.7610545e-08
3.6962238e-08,8.0886375e-10,1.1531568e-12,9.049869e-09,4.8498094e-11,0.9999999,4.6875943e-08,5.0773687e-09,6.8189954e-11,1.3095604e-11
6.8547735e-16,5.0752427e-15,3.3578953e-24,2.5530511e-17,2.3399074e-18,1.0,6.863539e-16,2.9455723e-15,9.295693e-19,6.5960234e-15
6.5302534e-15,1.0,9.447529e-17,5.4524243e-11,3.1479475e-09,3.6082498e-10,5.459212e-10,2.4419957e-13,2.3717077e-13,7.5818775e-11
2.0406872e-09,1.929895e-10,6.466647e-14,2.3854077e-10,3.2380727e-11,1.0,3.3513928e-10,3.0158596e-09,3.0441882e-10,1.2583393e-09
5.7644514e-13,1.1532137e-09,1.2659452e-11,1.0446558e-12,2.21327e-09,4.8454674e-10,4.4196572e-13,7.456448e-11,4.9900542e-11,1.0
1.10589235e-05,0.00012115351,0.3344427,0.048901223,0.00012640454,7.136835e-08,2.2711463e-07,2.0503661e-07,0.004436885,0.61196
3.213225e-08,1.59351e-08,4.536919e-07,1.0705239e-08,0.9999989,3.258377e-08,3.0480936e-07,1.9672907e-08,1.6740175e-09,2.362198e-07
5.4942815e-05,0.0006714519,0.0031307354,0.98468024,0.006985985,1.8393923e-05,0.0007886529,7.659217e-05,0.00022434557,0.0033687833
4.371073e-14,3.5238997e-13,2.3218357e-14,1.1653521e-14,1.0,2.9875804e-14,4.6135825e-12,7.503699e-15,3.4335947e-16,6.95783e-10
0.99998057,8.1411804e-07,8.009159e-10,1.3235452e-06,1.589853e-06,3.6914143e-06,1.4297109e-09,3.832772e-06,7.905628e-08,8.098903e-06
3.1813205e-09,3.9416164e-09,2.5210273e-13,7.408504e-11,5.1986384e-09,1.1756958e-10,3.8554763e-12,1.0,4.7000143e-11,8.03016e-11
1.0652995e-05,1.8459092e-07,4.494671e-10,5.301834e-08,2.1817289e-07,3.238837e-09,1.6504755e-10,0.9999889,1.9135795e-08,2.2807938e-09
3.310712e-07,1.4689442e-07,0.00056238455,8.812318e-06,0.9994159,1.1025953e-08,1.1123412e-05,7.4598506e-07,4.382828e-09,4.1744448e-07
5.0830398e-08,1.8184537e-07,1.0552674e-05,8.8897095e-06,0.00093196327,9.312884e-07,1.0259957e-07,0.99904674,5.869536e-07,7.493338e-09
0.99999976,3.546371e-10,2.112618e-12,4.6568824e-09,1.0314812e-08,1.9929543e-07,2.9358503e-12,2.2347975e-09,1.8011237e-12,8.2742013e-10
2.4182938e-19,2.503998e-15,1.21791945e-14,3.9304496e-18,5.6067687e-18,7.2617586e-19,3.1583552e-22,3.341036e-20,1.04019597e-16,1.0
0.0,1.0,0.0,2.8068592e-23,5.6505076e-25,1.2501306e-29,1.4422077e-33,3.9100863e-38,9.271854e-35,4.2609366e-31
4.155118e-05,2.1047717e-05,1.5126934e-08,0.9998772,4.5835288e-05,5.065145e-07,1.1306609e-05,1.6998102e-08,1.0937232e-07,2.4121305e-06
3.3359487e-16,5.4444452e-14,1.04816404e-13,9.478988e-10,1.0,8.387086e-16,4.0226703e-13,1.0195322e-12,1.01174466e-16,2.0774953e-15
1.402499e-07,0.040641684,4.4720235e-08,1.5140685e-05,0.958607,2.0678764e-05,0.0006303111,5.28287e-05,5.3690576e-07,3.1654068e-05
4.807255e-10,4.239977e-10,5.125376e-13,4.0130968e-10,2.0636466e-10,1.0285669e-10,4.540477e-13,1.0,1.1929895e-11,1.2486574e-11
0.99997675,1.3928137e-06,5.012109e-10,8.083709e-08,1.6879136e-06,1.9437563e-05,2.8045501e-09,1.9293856e-07,2.9363418e-09,4.838943e-07
1.1944877e-05,2.2690278e-05,1.1023936e-05,0.99934584,3.3982258e-05,3.2832173e-05,1.49129955e-05,4.8084285e-06,0.00047403073,4.799612e-05
2.8182222e-11,1.4158626e-10,4.8734e-11,1.7492098e-11,1.0,1.1401089e-09,6.909378e-09,1.8129315e-09,6.064876e-13,1.9066254e-10
1.2495808e-09,1.3967227e-09,0.9997998,1.2334809e-07,8.09386e-09,1.13199086e-11,3.7985745e-10,3.769871e-13,7.5033114e-08,0.0001999978
1.923117e-12,1.1510774e-13,0.9999999,1.14656205e-08,5.6453947e-12,6.970111e-15,3.755868e-13,1.2365314e-16,3.9161745e-09,8.099855e-08
1.833045e-10,6.4273664e-08,3.0821815e-10,2.4335928e-10,2.3553223e-08,8.4012963e-10,1.6778486e-09,2.2592793e-08,2.874411e-10,0.9999999
1.9395066e-15,1.3407884e-13,1.5543727e-12,1.0,5.8635015e-12,1.0264712e-15,9.973872e-11,6.183421e-17,7.942174e-12,6.9014185e-14
1.3768342e-10,1.177166e-13,3.929524e-16,6.713257e-13,3.9604631e-13,1.0,5.58497e-12,1.0824966e-10,3.2505477e-11,1.1131677e-12
2.287348e-13,5.1882733e-13,8.785783e-12,4.3464738e-07,4.487763e-10,2.8233982e-10,0.9999995,1.7448336e-15,1.9430836e-14,1.8001381e-15
4.651249e-07,1.7485636e-09,7.083509e-14,4.116483e-10,1.9699795e-09,3.823456e-09,1.1397586e-12,0.9999995,8.70574e-10,1.2064444e-10
1.4615785e-08,3.0192229e-09,0.0069164718,0.993082,1.5952624e-07,9.4010084e-11,1.0864474e-06,8.720187e-11,1.2394376e-07,1.9503257e-07
0.0002383952,0.000106396,0.00015033188,0.06286445,0.93230563,3.0881874e-05,0.0028561517,0.0013220422,2.5444198e-05,0.00010036701
6.67981e-10,3.2459404e-08,4.7172525e-06,3.0127405e-09,4.555645e-09,7.430846e-10,8.4958436e-11,2.4319713e-10,1.825328e-08,0.99999523
0.9999976,2.2886664e-09,2.4890728e-08,1.5576369e-08,2.4028154e-07,2.1471212e-06,1.5735019e-08,2.705754e-10,3.26692e-10,7.392684e-09
5.115254e-11,8.276287e-10,2.9943255e-09,1.0,4.683618e-08,4.1869105e-11,8.469989e-09,3.9376523e-11,6.7029458e-09,3.531017e-10
1.1397191e-10,2.7781322e-10,2.5602379e-14,4.5095573e-11,6.15113e-10,3.598243e-10,6.384318e-13,1.0,2.883382e-11,2.1060044e-12
1.09044794e-10,9.523109e-11,1.7517312e-14,2.9168137e-11,2.680897e-10,1.1852346e-08,7.480272e-13,1.0,2.8755448e-11,4.754372e-12
3.6136044e-12,1.3810515e-08,8.9796694e-12,2.1745074e-11,1.6329716e-09,6.426049e-10,1.3281442e-12,5.8632245e-11,3.0742832e-11,1.0
1.06342405e-13,3.4705735e-15,1.524704e-12,4.2998605e-10,1.6862483e-16,1.6742185e-15,4.7898886e-19,3.0330493e-17,1.0,2.112525e-13
1.1742503e-06,3.2200198e-08,0.97324,0.00024738882,3.2264273e-07,1.5413415e-08,1.5340209e-08,5.355696e-09,0.02649631,1.471546e-05
7.5589423e-07,0.99991345,1.969886e-08,1.2924528e-05,3.534606e-06,5.211817e-06,1.2453454e-06,1.7094155e-07,9.1450306e-07,6.1668354e-05
7.618212e-08,2.8066916e-08,4.9865126e-11,1.10736496e-08,3.4489648e-07,2.3281565e-08,2.1592199e-10,0.9999995,3.2651524e-09,3.3263697e-10
1.0,6.4859413e-14,3.4512553e-17,1.745814e-14,4.3024135e-13,1.0792058e-11,2.5705033e-18,6.659896e-13,2.1945906e-15,6.0994113e-13
1.8440765e-11,7.705918e-11,3.136627e-12,7.492727e-12,1.0,1.1040181e-09,4.0894002e-10,4.055524e-11,1.4118368e-13,1.4550041e-09
9.518338e-10,1.3155897e-10,1.4072819e-14,4.5687606e-10,8.7783425e-10,1.0,4.4358872e-10,1.0555033e-08,6.703438e-11,2.5605607e-10
1.6550417e-11,8.829765e-09,5.128292e-16,1.5022988e-10,5.9579603e-09,1.5052506e-13,7.5560345e-15,1.0,5.1053532e-14,7.315518e-15
1.9211585e-13,8.803182e-12,4.287166e-18,4.593762e-13,4.6015712e-11,1.0869748e-12,5.8784695e-17,1.0,1.0189266e-14,3.8232547e-16
2.0389162e-21,2.013232e-15,4.735225e-18,1.0,1.1605431e-14,1.1455389e-16,1.0216693e-09,1.3072511e-20,2.8200929e-15,1.6970353e-19
0.00019016991,2.3654695e-05,1.1278251e-05,0.00038617663,0.99886477,0.00023629093,0.00019228591,5.731841e-05,5.564619e-06,3.2374035e-05
6.791903e-08,4.0953207e-08,0.99685967,0.0031031822,2.6040098e-07,4.676573e-09,1.5316625e-07,5.6583187e-09,6.354255e-06,3.023846e-05
5.389738e-17,2.1922633e-16,4.3106527e-24,1.2336111e-15,2.0363086e-17,1.0,5.679272e-17,8.742242e-12,5.82336e-18,6.493167e-15
7.957352e-08,0.0014499899,4.5911736e-07,1.6085229e-05,0.17942506,0.0003614105,1.3637083e-05,0.8187113,6.326012e-06,1.559578e-05
8.510982e-09,0.99367875,4.7407123e-11,3.05549e-06,5.9011595e-06,7.761305e-05,6.352329e-09,1.2941824e-09,3.4525637e-08,0.0062346654
0.9999,1.5863432e-06,9.683154e-06,3.3820645e-05,2.1142389e-05,1.918973e-05,2.257781e-06,1.6330725e-06,1.4299934e-06,9.319598e-06
2.9040644e-08,1.8527118e-08,1.63176e-08,1.4307107e-06,1.6926686e-09,1.3024315e-07,1.5830874e-10,1.1934248e-08,0.99999714,1.1981165e-06
2.3939588e-08,1.29552955e-08,0.9996959,0.00016646691,5.2090282e-08,3.563301e-09,1.310734e-07,3.6814066e-10,1.7297871e-06,0.00013567587
2.5774013e-14,4.5797483e-16,1.251171e-21,5.859509e-16,2.4884753e-16,1.0,6.3392666e-16,2.2639056e-14,3.2696308e-15,3.8877224e-13
6.703997e-11,1.0695409e-08,4.9706745e-07,7.9278306e-10,6.817718e-11,1.4245409e-10,1.2272336e-12,2.02726e-12,7.37802e-09,0.9999995
1.752211e-38,4.6098833e-29,5.3157094e-36,1.0,6.958738e-31,0.0,6.4703135e-32,0.0,9.7865095e-32,4.092218e-32
1.5835485e-09,1.1642678e-10,6.8035937e-09,2.3699928e-10,0.9999999,4.6742183e-09,1.15421926e-07,1.15667484e-08,1.7557577e-11,1.6222457e-09
7.051967e-18,3.9609934e-16,1.1713955e-22,4.7853643e-17,1.2911474e-15,1.7249053e-18,7.4936323e-22,1.0,7.449807e-19,8.612994e-20
1.2557163e-07,7.744456e-09,0.99982065,0.00016359825,7.4540836e-08,1.3089031e-08,2.2704042e-07,6.143825e-10,9.390075e-06,5.874103e-06
2.8261266e-13,1.4904811e-12,5.019136e-16,1.8984234e-11,1.0943681e-12,1.0,3.4018705e-11,7.7888975e-09,6.3669285e-13,4.1482442e-12
1.2994786e-08,1.5084542e-08,0.1103642,0.8896258,1.8367709e-07,2.7906149e-09,1.7307488e-07,1.7599726e-08,6.577394e-06,3.0579351e-06
6.874805e-06,7.285501e-07,0.99954456,0.00025944685,5.6253366e-06,2.944722e-06,4.0856285e-06,7.034031e-08,4.382101e-05,0.00013186414
1.0,1.9567302e-10,6.345416e-11,1.5536252e-09,3.221267e-08,4.2396557e-09,2.7974895e-12,1.2165923e-09,7.9808165e-13,9.094873e-10
9.405232e-06,1.374462e-07,2.8312003e-08,8.993611e-07,0.99998486,2.543047e-06,6.6186794e-07,1.4447517e-07,5.8763643e-09,1.2896202e-06
6.271879e-05,0.0009848797,0.0067417286,0.00022057672,0.0003202142,0.00014322763,8.787669e-05,7.65791e-05,0.001362915,0.98999935
0.04216031,0.00045329236,0.0023161427,0.9482859,0.00017732098,0.0014270518,0.0048914254,0.00014010427,4.7961457e-05,0.00010041602
2.5555947e-08,3.8892136e-08,0.99854517,5.114418e-07,3.915734e-08,3.440782e-10,6.094478e-09,4.8129747e-11,1.6987158e-07,0.0014539848
4.986882e-10,2.8412623e-09,2.6078513e-05,6.375826e-10,5.4339605e-10,5.1307743e-11,8.215715e-12,9.451543e-12,3.0203053e-09,0.9999739
5.0932684e-08,1.604843e-08,1.0367679e-11,5.032325e-09,2.817941e-08,8.738249e-10,7.212229e-12,0.9999999,2.1157347e-09,2.1474935e-11
1.0049502e-07,6.5244197e-09,1.1700757e-10,1.5117278e-08,6.6449353e-09,0.99999964,7.2656206e-08,1.4166218e-07,2.1386303e-08,1.501598e-08
1.0,8.337388e-12,1.2207009e-14,1.1665642e-10,2.3974942e-11,1.5476981e-09,1.29624594e-14,1.8321879e-11,3.9999123e-15,1.3380154e-11
1.5422405e-08,5.357716e-09,4.335909e-08,5.308099e-07,4.944322e-10,7.4312765e-09,3.1557087e-11,8.6131136e-10,0.9999993,1.1442909e-07
0.9998821,1.7758337e-07,3.0832883e-10,2.861837e-07,1.650685e-08,0.00011717083,5.4571425e-10,4.961041e-09,4.5068527e-10,2.5211634e-07
7.376224e-07,5.7007597e-08,3.276451e-08,2.3277105e-09,2.2374576e-09,7.5463695e-06,3.55162e-11,1.8011185e-09,1.16236954e-07,0.99999154
1.0827181e-09,1.7110077e-08,3.1510105e-13,7.2723816e-10,3.8179362e-08,3.109038e-08,5.543833e-12,1.0,6.5840773e-09,3.8210607e-12
7.558495e-06,3.0670542e-06,0.99186474,0.0075600212,4.367021e-05,2.4488078e-05,1.2104941e-05,1.5203535e-06,0.00032090017,0.0001619821
6.2996684e-13,6.7352686e-12,1.1308468e-11,2.0060356e-09,6.1498506e-10,7.3190186e-08,0.9999999,8.371747e-15,4.520064e-14,1.6737083e-14
5.538107e-09,7.42424e-07,1.8312882e-07,1.506776e-07,6.950109e-08,1.6225163e-09,1.6663382e-11,1.339549e-10,5.2082914e-08,0.9999988
1.9364312e-15,6.7748683e-14,2.8883568e-23,2.8673987e-16,5.957118e-17,1.0,4.8171645e-15,1.8076071e-13,1.12981514e-17,6.88501e-14
1.0,1.2058836e-10,1.9793244e-13,5.218368e-09,1.4346612e-09,4.8245634e-09,2.9227085e-13,6.863151e-11,4.884621e-12,3.3421512e-09
5.5429616e-10,4.8269816e-10,9.126756e-11,6.304899e-09,5.299516e-12,5.241098e-10,2.5718143e-13,7.818867e-11,1.0,8.306656e-09
5.387977e-22,1.0,2.532745e-27,4.9459772e-17,2.3964022e-18,1.0410807e-17,1.2327247e-18,2.2761811e-21,1.2774614e-19,4.5283742e-18
3.771771e-16,9.4597995e-15,1.138164e-17,8.5665516e-15,1.0,2.0102082e-15,1.4098865e-16,1.19300576e-14,4.104375e-20,8.046947e-15
6.630438e-05,0.02335304,2.6143525e-05,0.0039840746,0.010990834,0.0035566536,0.00017175087,0.95689625,0.0007812011,0.00017378983
0.0006975336,0.00019914641,0.1952556,0.7760462,0.0009312292,0.0008205996,0.0052438825,0.00010638272,0.0173279,0.003371473
1.7932793e-05,4.372486e-07,0.052207664,4.574434e-06,0.7158186,1.1179795e-09,1.516229e-08,1.3368869e-07,7.07374e-08,0.23195055
1.565653e-23,9.714841e-23,2.1890466e-23,1.0172274e-18,1.27737396e-26,1.1594133e-24,7.935374e-31,3.8371304e-26,1.0,2.0494757e-20
2.3363549e-09,2.1843283e-09,3.9643027e-09,1.2900412e-07,8.355317e-11,3.3327614e-09,5.4595907e-12,2.7098507e-10,0.9999999,4.2154753e-08
2.5677867e-12,3.4807585e-10,1.1747744e-10,2.1475152e-10,1.0,3.7929201e-10,1.8940491e-09,8.7416846e-10,1.3815388e-12,1.6671169e-10
0.022979578,1.1034834e-05,0.00042282714,9.919576e-05,0.9755186,7.15372e-05,3.1354208e-05,0.000861476,2.947408e-07,4.16142e-06
3.5473252e-14,1.6374042e-12,2.36922e-14,9.854472e-12,1.7379114e-09,3.4689412e-10,1.4159669e-15,1.0,1.427637e-10,3.444393e-15
1.4351838e-07,9.010444e-09,2.2751113e-11,2.6749635e-08,5.1978116e-10,0.99999976,1.4327318e-07,1.6030196e-08,2.8669502e-08,1.1494391e-08
8.52667e-17,4.4720073e-22,5.140365e-28,4.9266446e-22,2.1516973e-25,1.0,1.4968174e-19,2.5800568e-22,1.1683029e-22,5.135489e-19
